METADATA
initial_wait_s: 15
measures: 1
period_ms: 1000
depth: 0.5
name: kdupro01
buoy: 1
country: colombia
place: akuara
maker: udea
curator: icm-csic
email: rodero@icm.csic.es
sensors: tcs34725
description: calibration
units: counts,
latitude: 41.383189
longitude: 2.197949
altitude: 0
ref_coord_system: wgs84
location_source: gnss
time_source: internet
processing_level: 0
processing_procedure: https://git.csic.es/kduino/kdupro
processing_version: build
processing_revision: 0
calibration_procedure: https://git.csic.es/kduino/kdupro
calibration_reference: 0
calibration_time: 0
calibration_version: 0
sensor_id: 
platform_id: 
deployment_id: 
sample_id: 
observer_id: 
owner_contact: jpiera@icm.csic.es
operator_contact: rodero@icm.csic.es
license: mit
license_reference: https://opensource.org/licenses/mit
embargo_date: 
datetime: yyyy-mm-ddthh:mm:ssz
time: 2025-05-21T09:37:06:096Z
DATA
TIME F1-415nm F2-445nm F3-480nm F4-515nm F5-555nm F6-590nm F7-630nm F8-680nm Clear Near-IR
2025-05-21T10:35:20:145Z 8771 12453 16718 20118 21828 23531 27095 31251 65535 49215
2025-05-21T10:35:21:176Z 8770 12460 16727 20125 21834 23537 27112 31256 65535 49233
2025-05-21T10:35:22:210Z 8776 12468 16730 20136 21840 23550 27125 31268 65535 49243
2025-05-21T10:35:23:242Z 8779 12469 16737 20145 21854 23558 27142 31280 65535 49260
2025-05-21T10:35:24:274Z 8779 12477 16742 20143 21857 23558 27137 31293 65535 49271
2025-05-21T10:35:25:306Z 8780 12480 16750 20152 21868 23568 27130 31306 65535 49284
2025-05-21T10:35:26:339Z 8784 12484 16751 20156 21861 23575 27144 31321 65535 49291
2025-05-21T10:35:27:372Z 8787 12485 16754 20150 21878 23576 27149 31333 65535 49302
2025-05-21T10:35:28:407Z 8787 12494 16765 20170 21893 23596 27174 31347 65535 49304
2025-05-21T10:35:29:438Z 8792 12503 16780 20179 21916 23599 27179 31360 65535 49338
2025-05-21T10:35:31:470Z 8791 12505 16785 20170 21902 23597 27162 31372 65535 49349
2025-05-21T10:35:32:503Z 8798 12506 16792 20162 21911 23604 27165 31385 65535 49366
2025-05-21T10:35:33:535Z 8797 12509 16797 20170 21919 23624 27197 31401 65535 49374
2025-05-21T10:35:34:567Z 8803 12519 16786 20221 21954 23648 27281 31408 65535 49392
2025-05-21T10:35:35:601Z 8806 12529 16800 20247 21972 23660 27301 31416 65535 49404
2025-05-21T10:35:36:634Z 8808 12544 16822 20268 21998 23664 27326 31441 65535 49429
2025-05-21T10:35:37:667Z 8811 12545 16826 20275 22004 23671 27339 31449 65535 49444
2025-05-21T10:35:38:699Z 8816 12555 16835 20292 22027 23691 27371 31465 65535 49434
2025-05-21T10:35:39:732Z 8820 12558 16847 20309 22031 23691 27366 31486 65535 49471
2025-05-21T10:35:40:765Z 8818 12563 16852 20311 22037 23700 27366 31496 65535 49500
2025-05-21T10:35:41:799Z 8821 12565 16848 20306 22029 23712 27372 31509 65535 49496
2025-05-21T10:35:42:832Z 8826 12573 16853 20311 22055 23721 27406 31512 65535 49529
2025-05-21T10:35:43:864Z 8830 12584 16875 20339 22084 23738 27432 31546 65535 49560
2025-05-21T10:35:44:896Z 8834 12585 16878 20349 22072 23745 27419 31559 65535 49546
2025-05-21T10:35:45:928Z 8833 12591 16880 20343 22082 23749 27430 31562 65535 49561
2025-05-21T10:35:46:960Z 8834 12594 16888 20347 22078 23738 27428 31550 65535 49550
2025-05-21T10:35:47:994Z 8839 12599 16895 20355 22117 23770 27469 31592 65535 49580
2025-05-21T10:35:48:026Z 8844 12610 16906 20377 22116 23778 27478 31606 65535 49622
2025-05-21T10:35:49:058Z 8846 12606 16910 20370 22106 23780 27446 31616 65535 49624
2025-05-21T10:35:50:090Z 8843 12611 16904 20363 22105 23787 27453 31635 65535 49653
2025-05-21T10:35:51:122Z 8851 12620 16919 20379 22138 23807 27499 31649 65535 49669
2025-05-21T10:35:52:154Z 8856 12632 16933 20406 22156 23820 27522 31669 65535 49684
2025-05-21T10:35:53:188Z 8857 12635 16944 20409 22159 23830 27528 31682 65535 49708
2025-05-21T10:35:54:222Z 8861 12641 16949 20413 22173 23831 27533 31695 65535 49723
2025-05-21T10:35:55:254Z 8866 12650 16959 20434 22187 23849 27564 31717 65535 49708
2025-05-21T10:35:56:288Z 8866 12652 16964 20428 22186 23854 27553 31722 65535 49751
2025-05-21T10:35:57:320Z 8865 12653 16970 20438 22203 23865 27577 31738 65535 49749
2025-05-21T10:35:58:353Z 8872 12666 16977 20456 22213 23872 27593 31748 65535 49774
2025-05-21T10:35:59:387Z 8875 12669 16981 20458 22218 23885 27598 31772 65535 49785
2025-05-21T10:36:00:420Z 8880 12673 16987 20462 22220 23889 27598 31784 65535 49805
2025-05-21T10:36:02:452Z 8885 12672 16994 20465 22231 23903 27611 31798 65535 49810
2025-05-21T10:36:03:483Z 8885 12685 17008 20481 22258 23910 27635 31804 65535 49831
2025-05-21T10:36:04:515Z 8888 12695 17014 20503 22278 23925 27666 31825 65535 49840
2025-05-21T10:36:05:548Z 8890 12705 17024 20506 22287 23941 27678 31840 65535 49869
2025-05-21T10:36:06:583Z 8895 12708 17036 20522 22283 23947 27683 31863 65535 49880
2025-05-21T10:36:07:615Z 8899 12711 17037 20518 22290 23955 27677 31876 65535 49895
2025-05-21T10:36:08:647Z 8903 12718 17043 20528 22312 23961 27698 31886 65535 49914
2025-05-21T10:36:09:679Z 8905 12726 17057 20540 22335 23981 27730 31908 65535 49917
2025-05-21T10:36:10:712Z 8908 12732 17067 20554 22338 23990 27743 31923 65535 49957
2025-05-21T10:36:11:744Z 8911 12733 17070 20560 22346 23997 27745 31930 65535 49960
2025-05-21T10:36:12:779Z 8916 12738 17080 20561 22361 24009 27760 31954 65535 49987
2025-05-21T10:36:13:811Z 8920 12753 17095 20590 22394 24028 27805 31967 65535 50001
2025-05-21T10:36:14:846Z 8925 12760 17103 20608 22397 24043 27819 31981 65535 49999
2025-05-21T10:36:15:878Z 8928 12768 17112 20614 22406 24049 27824 32007 65535 50023
2025-05-21T10:36:16:910Z 8930 12775 17122 20624 22419 24060 27840 32023 65535 50041
2025-05-21T10:36:17:941Z 8933 12780 17128 20630 22423 24066 27845 32036 65535 50050
2025-05-21T10:36:18:976Z 8936 12784 17130 20630 22435 24077 27849 32051 65535 50059
2025-05-21T10:36:19:008Z 8940 12789 17140 20639 22449 24082 27866 32060 65535 50057
2025-05-21T10:36:20:040Z 8942 12796 17145 20648 22460 24096 27882 32080 65535 50063
2025-05-21T10:36:21:073Z 8943 12801 17156 20660 22492 24111 27918 32087 65535 50094
2025-05-21T10:36:22:106Z 8956 12830 17188 20769 22623 24134 28186 32136 65535 50111
2025-05-21T10:36:23:138Z 8963 12842 17203 20796 22650 24157 28226 32150 65535 50168
2025-05-21T10:36:24:173Z 8971 12851 17216 20813 22641 24159 28219 32164 65535 50178
2025-05-21T10:36:25:206Z 8967 12853 17218 20810 22649 24165 28223 32181 65535 50166
2025-05-21T10:36:26:238Z 8972 12855 17226 20811 22666 24181 28224 32189 65535 50207
2025-05-21T10:36:27:271Z 8974 12863 17233 20821 22671 24187 28241 32213 65535 50215
2025-05-21T10:36:28:304Z 8977 12866 17241 20834 22681 24196 28258 32223 65535 50226
2025-05-21T10:36:29:338Z 8980 12871 17244 20839 22694 24204 28265 32221 65535 50222
2025-05-21T10:36:30:373Z 8985 12880 17255 20851 22701 24211 28280 32258 65535 50230
2025-05-21T10:36:31:405Z 8987 12887 17257 20858 22719 24229 28292 32280 65535 50237
2025-05-21T10:36:33:437Z 8990 12894 17272 20872 22732 24245 28312 32296 65535 50250
2025-05-21T10:36:34:469Z 8995 12901 17282 20878 22738 24258 28329 32314 65535 50271
2025-05-21T10:36:35:501Z 9001 12907 17291 20892 22753 24262 28339 32320 65535 50302
2025-05-21T10:36:36:534Z 9003 12912 17297 20894 22761 24275 28336 32334 65535 50299
2025-05-21T10:36:37:567Z 9004 12919 17302 20909 22774 24286 28351 32360 65535 50292
2025-05-21T10:36:38:600Z 9010 12924 17315 20918 22780 24297 28361 32369 65535 50328
2025-05-21T10:36:39:632Z 9013 12930 17322 20921 22796 24312 28390 32390 65535 50347
2025-05-21T10:36:40:664Z 9019 12940 17334 20937 22803 24318 28405 32413 65535 50354
2025-05-21T10:36:41:696Z 9021 12943 17334 20948 22820 24330 28422 32422 65535 50382
2025-05-21T10:36:42:728Z 9026 12952 17346 20953 22832 24343 28427 32448 65535 50402
2025-05-21T10:36:43:759Z 9029 12957 17357 20955 22838 24351 28394 32457 65535 50393
2025-05-21T10:36:44:794Z 9030 12962 17361 20971 22852 24358 28438 32467 65535 50415
2025-05-21T10:36:45:828Z 9036 12970 17373 20983 22861 24377 28466 32494 65535 50433
2025-05-21T10:36:46:860Z 9040 12977 17381 20993 22873 24386 28473 32497 65535 50431
2025-05-21T10:36:47:894Z 9042 12979 17387 21002 22885 24394 28502 32520 65535 50449
2025-05-21T10:36:48:926Z 9045 12990 17399 21016 22895 24405 28511 32545 65535 50457
2025-05-21T10:36:49:959Z 9051 12995 17407 21015 22910 24420 28526 32560 65535 50464
2025-05-21T10:36:50:993Z 9055 13004 17416 21026 22926 24436 28544 32581 65535 50491
2025-05-21T10:36:51:025Z 9058 13010 17425 21038 22935 24445 28557 32595 65535 50512
2025-05-21T10:36:52:058Z 9062 13018 17431 21051 22942 24457 28569 32609 65535 50565
2025-05-21T10:36:53:090Z 9066 13022 17444 21062 22954 24465 28583 32635 65535 50518
2025-05-21T10:36:54:122Z 9069 13031 17452 21062 22955 24477 28586 32644 65535 50547
2025-05-21T10:36:55:155Z 9071 13037 17460 21079 22977 24493 28609 32660 65535 50586
2025-05-21T10:36:56:189Z 9077 13038 17463 21087 22986 24504 28622 32677 65535 50589
2025-05-21T10:36:57:221Z 9084 13048 17478 21094 23000 24519 28629 32704 65535 50599
2025-05-21T10:36:58:254Z 9087 13055 17481 21109 23017 24524 28654 32721 65535 50614
2025-05-21T10:36:59:286Z 9089 13060 17496 21120 23026 24541 28674 32744 65535 50636
2025-05-21T10:37:00:321Z 9093 13072 17505 21130 23042 24554 28682 32758 65535 50664
2025-05-21T10:37:01:353Z 9097 13078 17514 21143 23054 24566 28713 32780 65535 50676
2025-05-21T10:37:02:387Z 9100 13087 17526 21153 23062 24575 28722 32794 65535 50685
2025-05-21T10:37:03:419Z 9102 13090 17524 21158 23068 24584 28719 32807 65535 50698
2025-05-21T10:37:05:452Z 9108 13098 17533 21163 23075 24589 28737 32822 65535 50706
2025-05-21T10:37:06:484Z 9111 13102 17541 21170 23092 24613 28742 32841 65535 50724
2025-05-21T10:37:07:516Z 9115 13105 17551 21184 23103 24612 28762 32857 65535 50756
2025-05-21T10:37:08:548Z 9119 13118 17565 21194 23113 24619 28766 32872 65535 50757
2025-05-21T10:37:09:583Z 9125 13121 17571 21202 23125 24641 28782 32893 65535 50761
2025-05-21T10:37:10:615Z 9127 13128 17580 21211 23136 24647 28785 32908 65535 50787
2025-05-21T10:37:11:647Z 9131 13135 17590 21221 23156 24662 28815 32928 65535 50826
2025-05-21T10:37:12:679Z 9136 13142 17597 21233 23166 24673 28824 32925 65535 50839
2025-05-21T10:37:13:712Z 9140 13149 17609 21243 23173 24690 28840 32955 65535 50852
2025-05-21T10:37:14:744Z 9140 13151 17619 21246 23187 24704 28854 32983 65535 50855
2025-05-21T10:37:15:780Z 9146 13158 17622 21261 23196 24707 28863 32990 65535 50874
2025-05-21T10:37:16:812Z 9149 13164 17632 21257 23191 24717 28763 33009 65535 50874
2025-05-21T10:37:17:844Z 9154 13166 17638 21237 23179 24729 28723 33026 65535 50881
2025-05-21T10:37:18:877Z 9152 13175 17645 21243 23192 24733 28756 33036 65535 50877
2025-05-21T10:37:19:909Z 9152 13180 17647 21264 23216 24747 28784 33053 65535 50914
2025-05-21T10:37:20:942Z 9161 13187 17661 21280 23218 24761 28794 33066 65535 50933
2025-05-21T10:37:21:976Z 9164 13194 17669 21286 23237 24774 28805 33091 65535 50944
2025-05-21T10:37:22:008Z 9170 13201 17680 21285 23249 24788 28822 33112 65535 50996
2025-05-21T10:37:23:040Z 9175 13206 17690 21303 23255 24789 28834 33120 65535 51005
2025-05-21T10:37:24:071Z 9179 13217 17694 21319 23264 24809 28860 33155 65535 51025
2025-05-21T10:37:25:103Z 9186 13219 17706 21307 23253 24825 28838 33155 65535 51057
2025-05-21T10:37:26:136Z 9184 13202 17685 21279 21961 23493 27034 31553 65535 50839
2025-05-21T10:37:27:175Z 8101 11469 15418 18570 19408 20986 24989 27874 65535 44733
2025-05-21T10:37:28:207Z 7976 11413 15181 18503 21622 22823 27269 30688 65535 45270
2025-05-21T10:37:29:239Z 8595 12897 17034 20543 23027 23833 28637 32505 65535 48074
2025-05-21T10:37:30:271Z 8674 13013 17122 20724 22977 23857 28639 32469 65535 47741
2025-05-21T10:37:31:303Z 8622 12858 16990 20646 22896 23796 28603 32388 65535 47469
2025-05-21T10:37:32:335Z 8695 13052 17190 20747 23020 23900 28692 32548 65535 48276
2025-05-21T10:37:33:370Z 8741 13017 17209 20764 23019 23919 28695 32543 65535 48390
2025-05-21T10:37:34:402Z 8734 13041 17230 20763 23178 24039 28885 32745 65535 48415
2025-05-21T10:37:36:434Z 8738 13115 17273 20889 23164 24049 28903 32732 65535 48385
2025-05-21T10:37:37:466Z 8759 13119 17297 20882 23158 24000 28865 32708 65535 48423
2025-05-21T10:37:38:499Z 8764 13140 17306 20933 23116 24017 28892 32685 65535 47876
2025-05-21T10:37:39:531Z 8507 12588 16746 20294 20828 22304 26580 29791 65535 45181
2025-05-21T10:37:40:566Z 8066 11659 15502 18830 22566 24085 27724 32455 65535 51037
2025-05-21T10:37:41:600Z 9243 13316 17843 21445 23505 25025 29231 33442 65535 51347
2025-05-21T10:37:42:632Z 9263 13344 17875 21538 23526 25048 29279 33478 65535 51456
2025-05-21T10:37:43:665Z 9268 13348 17889 21548 23529 25047 29283 33493 65535 51419
2025-05-21T10:37:44:697Z 9272 13361 17897 21559 23558 25071 29301 33510 65535 51492
2025-05-21T10:37:45:730Z 9269 13356 17891 21547 23349 24957 28867 33452 65535 51362
2025-05-21T10:37:46:767Z 8523 12304 16522 19709 20985 22375 26509 29758 65535 45195
2025-05-21T10:37:47:799Z 8725 13072 17247 20875 23175 24091 29032 32778 65535 47754
2025-05-21T10:37:48:832Z 8724 13115 17240 20924 23214 24086 29008 32851 65535 47915
2025-05-21T10:37:49:865Z 8826 13249 17445 21097 23391 24342 29185 33100 65535 48932
2025-05-21T10:37:50:896Z 8858 13274 17487 21137 23393 24327 29190 33099 65535 48815
2025-05-21T10:37:51:928Z 8850 13269 17478 21126 23391 24299 29179 33098 65535 48854
2025-05-21T10:37:52:963Z 8829 13255 17458 21092 23254 24133 29055 32899 65535 47935
2025-05-21T10:37:53:995Z 8726 13113 17246 20926 23138 24053 28970 32752 65535 47385
2025-05-21T10:37:54:027Z 8739 13166 17302 20982 23244 24122 29103 32900 65535 47748
2025-05-21T10:37:55:060Z 8713 13139 17273 20939 23196 24101 29066 32848 65535 47487
2025-05-21T10:37:56:092Z 8767 13156 17300 21013 23139 24074 29001 32775 65535 47276
2025-05-21T10:37:57:125Z 8666 13026 17146 20850 23007 23999 28906 32629 65535 46916
2025-05-21T10:37:58:159Z 8697 13063 17183 20886 23309 24165 29108 32954 65535 47882
2025-05-21T10:37:59:192Z 8747 13192 17345 21002 23258 24134 29080 32912 65535 47658
2025-05-21T10:38:00:224Z 8779 13220 17389 21057 23268 24157 29094 32929 65535 47696
2025-05-21T10:38:01:259Z 8713 13124 17251 20938 23185 24062 29008 32803 65535 47301
2025-05-21T10:38:02:291Z 8417 12263 16341 19903 19632 21158 24884 28585 65535 42452
2025-05-21T10:38:03:323Z 7387 10486 14003 16885 16125 17556 20539 23797 65535 41438
2025-05-21T10:38:04:357Z 6114 8880 11650 14418 7109 8226 9598 11933 40685 23566
2025-05-21T10:38:05:390Z 3006 4180 5303 6747 7201 8304 9590 11742 44872 25290
2025-05-21T10:38:06:422Z 3725 5068 6819 7971 3791 3933 4987 5954 17203 8814
2025-05-21T10:38:08:454Z 1373 1922 2713 3059 3025 3499 3913 5035 13863 7298
2025-05-21T10:38:09:486Z 1244 1706 2403 2778 2849 3386 3778 4815 13655 7313
2025-05-21T10:38:10:517Z 1297 1743 2454 2845 3526 4095 4661 5772 17180 9056
2025-05-21T10:38:11:552Z 1568 2289 3120 3677 3510 4105 4899 5856 19048 9895
2025-05-21T10:38:12:584Z 1730 2641 3498 4357 4569 5181 6214 7298 24449 12471
2025-05-21T10:38:13:616Z 1862 2880 3851 4634 4562 5135 6067 7059 24190 12520
2025-05-21T10:38:14:647Z 1205 1700 2301 2850 2759 3361 3871 4690 14416 7557
2025-05-21T10:38:15:679Z 1001 1343 1842 2243 2426 2889 3136 4065 10991 5880
2025-05-21T10:38:16:711Z
