METADATA
initial_wait_s: 30
measures: 1
period_ms: 1000
depth: 0.5
name: kdupro01
buoy: 0
country: usa
place: discobay
maker: udea
curator: icm-csic
email: rodero@icm.csic.es
sensors: as7341
description: calibration
units: counts,
latitude: 41.383189
longitude: 2.197949
altitude: 0
ref_coord_system: wgs84
location_source: gnss
time_source: internet
processing_level: 0
processing_procedure: https://git.csic.es/kduino/kdupro
processing_version: build
processing_revision: 0
calibration_procedure: https://git.csic.es/kduino/kdupro
calibration_reference: 0
calibration_time: 0
calibration_version: 0
sensor_id: 
platform_id: 
deployment_id: 
sample_id: 
observer_id: 
owner_contact: jpiera@icm.csic.es
operator_contact: rodero@icm.csic.es
license: mit
license_reference: https://opensource.org/licenses/mit
embargo_date: 
datetime: yyyy-mm-ddthh:mm:ssz
time: 2025-05-21T09:27:04:038Z
DATA
TIME F1-415nm F2-445nm F3-480nm F4-515nm F5-555nm F6-590nm F7-630nm F8-680nm Clear Near-IR
2025-05-21T10:46:28:114Z 9060 14669 20134 23539 26606 27402 32822 38212 65535 42921
2025-05-21T10:46:29:142Z 9048 14674 20114 23566 26727 27532 33013 38386 65535 44288
2025-05-21T10:46:30:172Z 9060 14706 20164 23606 26702 27451 32970 38258 65535 41242
2025-05-21T10:46:31:201Z 8998 14603 20079 23523 26727 27504 32998 38343 65535 42448
2025-05-21T10:46:32:234Z 8932 14497 19932 23395 26775 27526 33048 38357 65535 41337
2025-05-21T10:46:33:263Z 9092 14789 20248 23779 27014 27730 33398 38711 65535 44021
2025-05-21T10:46:34:293Z 9131 14882 20313 23920 26933 27646 33308 38571 65535 43709
2025-05-21T10:46:35:322Z 8955 14589 19957 23567 26680 27509 33137 38252 65535 44919
2025-05-21T10:46:36:352Z 9014 14563 19911 23556 26739 27569 33114 38377 65535 44743
2025-05-21T10:46:37:381Z 9058 14680 20119 23647 26954 27811 33307 38750 65535 44828
2025-05-21T10:46:38:413Z 9116 14727 20215 23697 27002 27863 33353 38800 65535 44096
2025-05-21T10:46:39:443Z 9345 15116 20663 24225 27483 28311 34058 39403 65535 46454
2025-05-21T10:46:40:473Z 9438 15256 20762 24519 27633 28561 34341 39659 65535 49118
2025-05-21T10:46:41:503Z 9412 15245 20770 24535 27659 28554 34343 39645 65535 47269
2025-05-21T10:46:42:532Z 9418 15236 20772 24494 27735 28683 34465 39832 65535 50815
2025-05-21T10:46:43:562Z 9523 15393 20890 24693 27568 28496 34238 39587 65535 51153
2025-05-21T10:46:44:594Z 9518 15363 20895 24629 27392 28347 34040 39363 65535 49959
2025-05-21T10:46:45:624Z 9302 14965 20495 24099 27069 28032 33539 38940 65535 46622
2025-05-21T10:46:47:654Z 9129 14647 20119 23630 26713 27683 33149 38386 65535 46027
2025-05-21T10:46:48:683Z 9077 14598 20018 23641 27403 28351 33969 39341 65535 46261
2025-05-21T10:46:49:713Z 9297 15030 20565 24252 27476 28355 34029 39277 65535 42904
2025-05-21T10:46:50:743Z 9292 15033 20574 24244 27491 28378 34057 39365 65535 44396
2025-05-21T10:46:51:774Z 9442 15285 20770 24550 27328 28256 33934 39216 65535 49576
2025-05-21T10:46:52:803Z 8927 14363 19632 23398 27149 28104 33701 38839 65535 44718
2025-05-21T10:46:53:833Z 9243 14901 20451 24087 27083 28031 33495 38856 65535 42859
2025-05-21T10:46:54:873Z 9160 14722 20191 23693 27051 28237 33480 39308 65535 53128
2025-05-21T10:46:55:903Z 9394 15090 20523 24170 26961 28248 33335 39161 65535 47295
2025-05-21T10:46:56:932Z 9266 14798 20283 23709 26788 28091 33094 38933 65535 45287
2025-05-21T10:46:57:965Z 9446 15056 20527 24072 27008 28440 33462 39397 65535 51081
2025-05-21T10:46:58:995Z 9358 14925 20404 23886 26683 28061 33011 38807 65535 45554
2025-05-21T10:46:59:025Z 8548 13778 19057 22615 20643 21561 24980 27601 65535 11148
2025-05-21T10:47:00:055Z 5728 9454 13923 17367 15728 16246 17623 17584 58011 3716
2025-05-21T10:47:01:084Z 2931 4892 7966 10880 13563 13851 14541 13302 44514 2553
2025-05-21T10:47:02:114Z 2941 4907 8014 10947 13378 13672 14386 13167 43159 2459
2025-05-21T10:47:03:143Z 2849 4743 7729 10561 12699 13021 13685 12553 39530 2256
2025-05-21T10:47:04:175Z 2628 4350 7123 9778 11864 12169 12788 11646 34456 1956
2025-05-21T10:47:05:205Z 2474 4077 6716 9222 11162 11453 12051 10929 29937 1691
2025-05-21T10:47:06:234Z 2292 3754 6217 8539 10327 10604 11155 10126 25061 1420
2025-05-21T10:47:07:264Z 2144 3489 5790 7918 9580 9850 10366 9427 21317 1223
2025-05-21T10:47:08:293Z 2008 3244 5408 7363 9139 9417 9881 9059 18722 1088
2025-05-21T10:47:09:333Z 1993 3210 5356 7247 9063 9341 9767 8981 17676 1027
2025-05-21T10:47:10:382Z 1934 3105 5202 7036 8898 9167 9553 8795 16545 962
2025-05-21T10:47:11:412Z 1852 2967 4990 6741 8225 8509 8807 8165 14004 821
2025-05-21T10:47:12:441Z 1737 2780 4680 6323 7974 8240 8546 7920 12684 748
2025-05-21T10:47:13:471Z 1708 2721 4598 6185 8019 8307 8564 7976 12433 732
2025-05-21T10:47:14:501Z 1778 2836 4776 6416 8326 8619 8891 8302 13244 776
2025-05-21T10:47:15:530Z 1809 2891 4867 6550 8344 8624 8918 8299 13052 766
2025-05-21T10:47:16:560Z 1813 2900 4880 6570 8379 8657 8967 8341 13269 779
2025-05-21T10:47:17:592Z 1833 2935 4934 6651 8459 8734 9041 8388 13770 806
2025-05-21T10:47:18:622Z 1829 2927 4926 6641 8318 8594 8894 8269 13128 771
2025-05-21T10:47:20:652Z 1807 2891 4866 6565 8436 8706 9008 8389 12787 746
2025-05-21T10:47:21:682Z 1891 3028 5083 6839 8830 9114 9426 8823 13069 756
2025-05-21T10:47:22:711Z 2001 3201 5363 7207 9265 9548 9892 9251 14301 821
2025-05-21T10:47:23:741Z 2063 3305 5536 7447 9390 9662 10028 9323 15558 891
2025-05-21T10:47:24:773Z 2068 3316 5562 7491 9594 9851 10266 9499 16742 955
2025-05-21T10:47:25:802Z 2099 3366 5640 7594 9788 10053 10472 9722 16999 967
2025-05-21T10:47:26:831Z 2210 3547 5923 7960 10118 10385 10838 10085 17661 999
2025-05-21T10:47:27:861Z 2216 3553 5936 7971 10081 10347 10796 10063 17490 991
2025-05-21T10:47:28:890Z 2175 3485 5826 7826 9595 9862 10278 9548 16248 927
2025-05-21T10:47:29:920Z 2049 3282 5507 7420 9333 9604 9978 9267 14949 853
2025-05-21T10:47:30:949Z 2038 3254 5465 7350 9427 9700 10071 9398 14303 814
2025-05-21T10:47:31:001Z 2086 3336 5590 7505 9427 9707 10067 9405 14190 807
2025-05-21T10:47:32:255Z 2069 3303 5537 7432 9395 9660 10046 9390 14324 818
2025-05-21T10:47:33:509Z 2011 3208 5369 7193 9059 9329 9728 9171 13270 761
2025-05-21T10:47:34:602Z 1518 2406 4054 5435 9558 9730 9700 8435 17517 917
2025-05-21T10:47:36:632Z 1026 1605 3008 4527 4969 5194 4689 3553 5196 297
2025-05-21T10:47:37:661Z 741 1125 2195 3425 4759 4977 4453 3332 4641 265
2025-05-21T10:47:38:691Z 700 1055 2074 3259 4888 5104 4553 3404 4816 274
2025-05-21T10:47:39:723Z 698 1047 2071 3264 4873 5087 4521 3373 4641 265
2025-05-21T10:47:40:753Z 736 1109 2189 3439 5116 5329 4745 3550 4945 278
2025-05-21T10:47:41:782Z 739 1115 2192 3443 5141 5351 4757 3565 4817 270
2025-05-21T10:47:42:811Z 724 1090 2146 3380 4885 5098 4508 3371 4287 242
2025-05-21T10:47:43:841Z 688 1031 2038 3225 4765 4976 4395 3280 4053 230
2025-05-21T10:47:44:870Z 677 1013 2003 3173 4802 5015 4423 3298 4127 233
2025-05-21T10:47:45:900Z 689 1033 2041 3228 4873 5080 4483 3349 4223 239
2025-05-21T10:47:46:932Z 704 1060 2091 3306 4900 5107 4508 3368 4266 241
2025-05-21T10:47:47:962Z 703 1057 2087 3296 4862 5069 4475 3342 4213 239
2025-05-21T10:47:48:992Z 694 1042 2057 3248 4833 5039 4458 3339 4145 235
2025-05-21T10:47:49:022Z 697 1049 2068 3260 4851 5052 4472 3347 4224 240
2025-05-21T10:47:50:051Z 701 1054 2081 3281 4936 5136 4546 3397 4445 252
2025-05-21T10:47:51:081Z 711 1072 2115 3331 4996 5195 4603 3436 4570 258
2025-05-21T10:47:52:111Z 710 1071 2111 3324 4966 5165 4579 3418 4501 255
2025-05-21T10:47:53:150Z 712 1072 2115 3331 4917 5116 4533 3381 4425 251
2025-05-21T10:47:54:179Z 708 1064 2103 3315 4941 5140 4550 3392 4462 253
2025-05-21T10:47:55:209Z 710 1066 2105 3316 4968 5166 4580 3421 4469 253
2025-05-21T10:47:56:239Z 716 1077 2124 3340 4970 5167 4580 3423 4469 252
2025-05-21T10:47:57:268Z 710 1066 2107 3314 4934 5133 4544 3394 4430 250
2025-05-21T10:47:58:310Z 714 1072 2124 3346 4429 4646 4078 3047 3473 203
2025-05-21T10:47:59:343Z 690 1028 2027 3185 5664 5806 4868 3314 7948 412
2025-05-21T10:48:00:373Z 391 535 1200 2152 2924 3160 2414 1441 2515 146
2025-05-21T10:48:01:402Z 258 329 780 1501 2827 3062 2277 1291 2570 148
2025-05-21T10:48:02:432Z 265 339 805 1545 2904 3144 2340 1331 2642 152
2025-05-21T10:48:03:461Z 269 342 816 1566 2940 3184 2367 1339 2725 157
2025-05-21T10:48:04:491Z 269 339 815 1571 2953 3200 2370 1332 2815 163
2025-05-21T10:48:05:520Z 262 329 796 1542 2981 3228 2388 1332 3018 175
2025-05-21T10:48:06:550Z 266 334 813 1577 3062 3311 2449 1360 3350 195
2025-05-21T10:48:07:582Z 273 343 836 1626 3166 3414 2529 1399 3770 220
2025-05-21T10:48:08:611Z 283 356 869 1693 3277 3523 2610 1438 4235 248
2025-05-21T10:48:10:641Z 287 362 884 1726 3360 3605 2671 1466 4665 274
2025-05-21T10:48:11:670Z 292 371 905 1772 3451 3697 2740 1500 5207 307
2025-05-21T10:48:12:720Z 300 382 933 1832 3603 3848 2850 1556 5935 351
2025-05-21T10:48:13:750Z 310 395 967 1903 3699 3944 2921 1589 6418 381
2025-05-21T10:48:14:780Z 316 404 988 1949 3769 4016 2974 1616 6749 402
2025-05-21T10:48:15:812Z 322 412 1008 1988 3846 4094 3030 1648 7099 424
2025-05-21T10:48:16:841Z 326 418 1023 2021 3897 4148 3068 1667 7402 444
2025-05-21T10:48:17:871Z 331 424 1040 2053 3961 4212 3116 1692 7715 464
2025-05-21T10:48:18:901Z 336 431 1058 2087 4019 4271 3160 1717 8040 486
2025-05-21T10:48:19:931Z 341 440 1078 2125 4100 4347 3222 1751 8412 510
2025-05-21T10:48:20:960Z 346 447 1097 2161 4169 4416 3277 1781 8766 534
2025-05-21T10:48:21:990Z 351 454 1115 2193 4221 4463 3313 1800 9049 553
2025-05-21T10:48:22:022Z 354 460 1129 2219 4250 4493 3335 1809 9207 564
2025-05-21T10:48:23:050Z 355 461 1132 2224 4273 4512 3351 1814 9323 572
2025-05-21T10:48:24:078Z 356 463 1140 2239 4291 4531 3363 1820 9437 581
2025-05-21T10:48:25:107Z 356 463 1140 2241 4319 4555 3384 1831 9595 592
2025-05-21T10:48:26:137Z 356 463 1141 2243 4321 4554 3380 1822 9671 597
2025-05-21T10:48:27:167Z 355 463 1141 2244 4344 4575 3401 1833 9845 609
2025-05-21T10:48:28:196Z 357 466 1150 2262 4405 4633 3451 1856 10032 621
2025-05-21T10:48:29:228Z 333 431 1065 2094 3426 3638 2580 1291 7905 501
2025-05-21T10:48:30:258Z 186 214 573 1250 2436 2633 1682 732 4988 320
2025-05-21T10:48:31:288Z 145 157 436 1000 2459 2654 1685 724 4931 315
2025-05-21T10:48:32:317Z 148 161 444 1015 2489 2686 1715 741 5126 328
2025-05-21T10:48:33:347Z 150 164 452 1034 2510 2707 1731 746 5273 336
2025-05-21T10:48:34:377Z 152 166 458 1045 2520 2717 1738 750 5346 339
2025-05-21T10:48:35:404Z 152 165 455 1039 2492 2696 1716 744 5264 333
2025-05-21T10:48:36:436Z 151 164 449 1027 2462 2671 1694 739 5163 327
2025-05-21T10:48:37:465Z 152 163 446 1020 2441 2656 1679 740 5061 320
2025-05-21T10:48:38:495Z 152 163 447 1015 2415 2633 1662 740 4930 312
2025-05-21T10:48:39:524Z 151 162 442 999 2353 2573 1621 726 4689 298
2025-05-21T10:48:40:554Z 148 157 429 967 2278 2496 1568 706 4379 279
2025-05-21T10:48:41:583Z 144 152 415 931 2199 2414 1519 685 4050 260
2025-05-21T10:48:42:613Z 139 146 400 897 2122 2332 1473 663 3712 239
2025-05-21T10:48:44:646Z 135 141 386 864 2054 2260 1434 644 3396 220
2025-05-21T10:48:45:676Z 131 137 374 837 1998 2201 1403 628 3111 202
2025-05-21T10:48:46:706Z 127 133 362 812 1952 2151 1376 614 2862 186
2025-05-21T10:48:47:735Z 124 130 353 792 1910 2107 1352 601 2663 172
2025-05-21T10:48:48:765Z 123 129 348 782 1888 2087 1340 595 2546 164
2025-05-21T10:48:49:794Z 121 127 343 773 1871 2070 1329 589 2467 159
2025-05-21T10:48:50:824Z 120 125 340 764 1850 2050 1316 582 2401 154
2025-05-21T10:48:51:856Z 119 125 337 759 1840 2039 1310 579 2346 150
2025-05-21T10:48:52:885Z 119 124 335 755 1827 2028 1303 575 2289 146
2025-05-21T10:48:53:915Z 118 123 332 749 1815 2016 1295 571 2225 142
2025-05-21T10:48:54:944Z 117 122 328 742 1806 2009 1289 568 2180 138
2025-05-21T10:48:55:974Z 116 121 326 738 1803 2006 1287 567 2162 137
2025-05-21T10:48:56:003Z 116 121 327 739 1795 1999 1280 564 2139 135
2025-05-21T10:48:57:033Z 116 120 325 735 1787 1991 1276 561 2104 133
2025-05-21T10:48:58:062Z 115 120 323 734 1777 1981 1262 552 2070 130
2025-05-21T10:48:59:094Z 108 111 301 687 1761 1949 1189 495 2248 138
2025-05-21T10:49:00:124Z 75 72 201 491 1151 1312 728 269 1358 87
2025-05-21T10:49:01:153Z 55 49 136 344 1101 1256 689 252 1288 83
2025-05-21T10:49:02:183Z 57 51 144 363 1084 1243 682 249 1207 77
2025-05-21T10:49:03:212Z 56 51 141 357 1073 1234 674 246 1117 70
2025-05-21T10:49:04:252Z 56 50 139 351 1059 1222 664 242 1058 65
2025-05-21T10:49:05:282Z 56 50 139 352 1053 1217 660 241 1031 63
2025-05-21T10:49:06:315Z 56 49 137 351 1050 1217 657 240 1012 61
2025-05-21T10:49:07:344Z 56 49 138 350 1057 1226 657 241 1013 61
2025-05-21T10:49:08:374Z 56 49 138 351 1067 1238 660 242 1033 62
2025-05-21T10:49:09:404Z 57 50 140 355 1077 1249 663 244 1061 64
2025-05-21T10:49:10:434Z 57 50 140 359 1090 1261 667 246 1103 67
2025-05-21T10:49:11:463Z 57 50 143 362 1100 1271 671 247 1143 70
2025-05-21T10:49:12:501Z 58 51 144 366 1107 1277 674 248 1169 72
2025-05-21T10:49:13:542Z 58 51 146 370 1112 1283 677 249 1191 73
2025-05-21T10:49:14:574Z 58 51 146 370 1124 1293 682 251 1217 75
2025-05-21T10:49:15:604Z 59 52 146 373 1127 1297 684 252 1235 76
2025-05-21T10:49:17:632Z 59 52 148 375 1132 1302 686 253 1254 77
2025-05-21T10:49:18:662Z 59 52 148 376 1134 1303 686 253 1265 78
2025-05-21T10:49:19:692Z 59 52 149 377 1139 1308 689 254 1279 79
2025-05-21T10:49:20:722Z 60 53 150 380 1144 1312 691 254 1300 80
2025-05-21T10:49:21:752Z 60 53 150 381 1151 1318 694 255 1331 83
2025-05-21T10:49:22:780Z 60 53 150 382 1153 1321 694 255 1348 84
2025-05-21T10:49:23:812Z 60 53 150 384 1156 1323 695 256 1358 85
2025-05-21T10:49:24:842Z 60 53 151 384 1159 1326 697 256 1359 85
2025-05-21T10:49:25:872Z 60 53 150 383 1157 1323 695 255 1352 84
2025-05-21T10:49:26:901Z 60 53 150 384 1154 1321 694 255 1350 84
2025-05-21T10:49:27:931Z 60 53 150 381 1156 1322 693 254 1360 85
2025-05-21T10:49:28:960Z 60 53 150 382 1159 1325 696 255 1383 86
2025-05-21T10:49:29:989Z 60 53 152 386 1171 1337 704 259 1423 89
2025-05-21T10:49:30:018Z 64 57 163 411 1314 1492 831 320 1620 101
2025-05-21T10:49:31:051Z 91 90 250 592 1886 2099 1303 566 2510 154
2025-05-21T10:49:32:081Z 143 153 417 937 2062 2287 1464 662 2737 167
2025-05-21T10:49:33:110Z 135 146 391 864 2366 2600 1812 896 3101 188
2025-05-21T10:49:34:140Z 237 289 724 1465 2989 3227 2363 1256 4240 252
2025-05-21T10:49:35:169Z 271 341 833 1638 2879 3120 2347 1290 3641 218
2025-05-21T10:49:36:200Z 339 453 1039 1905 4227 4434 3721 2390 5783 335
2025-05-21T10:49:37:228Z 647 950 1983 3322 4290 4499 3884 2620 5126 298
2025-05-21T10:49:38:259Z 537 774 1627 2721 4449 4645 4126 2927 4675 271
2025-05-21T10:49:39:289Z 797 1211 2338 3596 6718 6853 6597 5280 8594 480
2025-05-21T10:49:40:319Z 1088 1693 3129 4598 5569 5722 5492 4434 5357 309
2025-05-21T10:49:41:348Z 1022 1582 2934 4301 4509 4657 4453 3648 3099 189
2025-05-21T10:49:42:379Z 926 1419 2556 3599 5950 6031 6198 5641 4277 261
2025-05-21T10:49:43:408Z 1847 2877 4766 6122 9115 9242 9835 9384 10621 601
2025-05-21T10:49:44:437Z 1530 2372 4003 5294 5350 5491 5643 5362 2724 199
2025-05-21T10:49:45:468Z 904 1264 2178 2763 3435 3394 3681 3838 978 124
2025-05-21T10:49:46:497Z 1173 1528 2577 2918 6985 7073 7970 8615 3355 368
2025-05-21T10:49:47:527Z 2084 3161 4913 6034 6505 6752 7250 7861 4421 336
2025-05-21T10:49:48:556Z 1498 2009 3211 3894 2227 2507 2304 2794 1297 310
2025-05-21T10:49:49:586Z 89 54 106 83 10 11 12 12 111 112
2025-05-21T10:49:51:616Z 6 9 12 14 15 16 18 18 121 124
2025-05-21T10:49:52:645Z 247 286 453 458 16172 17044 20152 22998 45455 14207
2025-05-21T10:49:53:677Z 8516 13055 17630 21404 23976 25844 30476 35370 65535 44923
2025-05-21T10:49:54:707Z 9208 13994 19055 22692 25519 27474 32641 37313 65535 51243
2025-05-21T10:49:55:736Z 9881 15107 20470 24996 27854 29043 35617 39706 65535 62415
2025-05-21T10:49:56:766Z 10412 15724 21714 25653 28110 29857 35215 40612 65535 65535
2025-05-21T10:49:57:795Z 10728 15605 21769 25679 27504 30166 35098 40302 65535 64379
2025-05-21T10:49:58:825Z 10332 15189 20975 25081 26589 28930 33820 38524 65535 63465
2025-05-21T10:49:59:857Z 10360 14988 20893 24808 27214 29583 34279 39493 65535 65079
2025-05-21T10:50:00:887Z 10610 15418 21537 25274 26935 29405 34251 39221 65535 64779
2025-05-21T10:50:01:917Z 10007 14436 20139 23737 25356 27244 32175 36814 65535 62157
2025-05-21T10:50:02:946Z 9969 14749 20537 24118 27902 30004 35222 40289 65535 63737
2025-05-21T10:50:03:976Z 10435 15375 21416 25303 26412 27262 33634 37485 65535 61751
2025-05-21T10:50:04:006Z 8904 13402 18446 21859 19774 20876 25377 27939 65535 49807
2025-05-21T10:50:05:038Z 5336 8224 10928 13562 9951 11281 13234 15717 55981 29172
2025-05-21T10:50:06:067Z 3931 5575 7390 9420 8640 9817 11756 13791 51780 27977
2025-05-21T10:50:07:097Z 3157 4446 5838 7476 7696 8473 10221 12115 45051 26241
2025-05-21T10:50:08:127Z 3196 4149 5667 6905 7657 8791 10026 12240 43668 26534
2025-05-21T10:50:09:166Z 3498 4624 6359 7610 8261 9478 10587 13123 44094 26407
2025-05-21T10:50:10:196Z 3581 4735 6510 7785 8462 9607 10783 13378 44205 26279
2025-05-21T10:50:11:228Z 3622 4814 6627 7888 8556 9691 10884 13513 44575 26483
2025-05-21T10:50:12:258Z 3727 4957 6813 8149 8911 10064 11235 14084 45850 27254
2025-05-21T10:50:13:295Z 3752 5025 6900 8165 8897 10033 11181 14070 45575 27175
2025-05-21T10:50:14:333Z 3736 5006 6895 8170 8922 10056 11249 14116 45686 27063
2025-05-21T10:50:15:364Z 3757 5033 6944 8194 8925 10059 11236 14123 45578 27082
2025-05-21T10:50:16:393Z 3744 5020 6925 8154 8928 10056 11229 14130 45593 27088
2025-05-21T10:50:17:422Z 3753 5034 6943 8177 8932 10056 11232 14129 45602 27102
2025-05-21T10:50:18:454Z 3753 5038 6946 8180 8944 10067 11241 14149 45634 27139
2025-05-21T10:50:19:484Z 3754 5043 6953 8188 8960 10088 11258 14178 45650 27138
2025-05-21T10:50:20:514Z 3764 5054 6969 8209 8990 10122 11317 14229 45957 27245
2025-05-21T10:50:21:543Z 3775 5060 6975 8228 8975 10110 11294 14209 45932 27284
2025-05-21T10:50:22:573Z 3778 5078 6993 8246 9026 10156 11342 14267 45876 27295
2025-05-21T10:50:23:602Z 3783 5081 6995 8279 9009 10126 11350 14222 45984 27416
2025-05-21T10:50:25:635Z 3769 5074 6978 8268 9003 10110 11315 14208 45852 27402
2025-05-21T10:50:26:665Z 3767 5069 6975 8264 8886 10018 11180 14061 45315 27126
2025-05-21T10:50:27:695Z 3663 4894 6742 7960 8608 9731 10830 13603 44003 26392
2025-05-21T10:50:28:724Z 3680 4899 6739 7996 8682 9810 10949 13688 44183 26632
2025-05-21T10:50:29:754Z 3635 4841 6666 7928 8619 9712 10946 13557 44591 26746
2025-05-21T10:50:30:784Z 3632 4839 6664 7915 8655 9753 10943 13593 44445 26752
2025-05-21T10:50:31:816Z 3624 4832 6646 7909 8668 9764 10996 13633 44859 26908
2025-05-21T10:50:32:845Z 3650 4866 6700 7949 8629 9757 10912 13638 44530 26706
2025-05-21T10:50:33:874Z 3655 4883 6704 7982 8703 9812 11016 13755 45365 27236
2025-05-21T10:50:34:904Z 3688 4936 6773 8054 8739 9852 11061 13761 45404 27275
2025-05-21T10:50:35:933Z 3676 4917 6753 8025 8689 9779 10936 13672 44604 27107
2025-05-21T10:50:36:963Z 3687 4940 6795 8045 8807 9915 11148 13884 45793 27446
2025-05-21T10:50:37:993Z 3726 4979 6838 8120 8794 9904 11158 13899 45862 27459
2025-05-21T10:50:38:025Z 3697 4945 6802 8037 8789 9913 11111 13884 45684 27410
2025-05-21T10:50:39:055Z 3707 4966 6827 8092 8873 10007 11247 14011 46210 27549
2025-05-21T10:50:40:085Z 3693 4944 6812 8041 8729 9831 10965 13800 44661 27119
2025-05-21T10:50:41:114Z 3687 4933 6784 8032 8744 9849 11064 13818 45309 27307
2025-05-21T10:50:42:144Z 3700 4957 6807 8063 8757 9849 11018 13829 44907 27245
2025-05-21T10:50:43:174Z 3697 4959 6835 8036 8811 9926 11091 13967 45227 27295
2025-05-21T10:50:44:206Z 3703 4978 6850 8053 8821 9896 11073 13937 45353 27411
2025-05-21T10:50:45:236Z 3709 5002 6887 8081 8874 9959 11167 13980 45350 27480
2025-05-21T10:50:46:265Z 3754 5025 6910 8175 8924 10054 11353 14079 46488 27724
2025-05-21T10:50:47:295Z 3722 4985 6857 8107 8957 10113 11334 14155 46243 27628
2025-05-21T10:50:48:325Z 3796 5082 6958 8272 8996 10143 11351 14192 46108 27591
2025-05-21T10:50:49:354Z 3811 5113 6997 8318 8936 10078 11243 14134 45366 27390
2025-05-21T10:50:50:384Z 3723 4975 6832 8109 8835 9957 11100 14001 44852 27247
2025-05-21T10:50:51:416Z 3801 5098 6972 8299 9025 10201 11441 14289 46669 27791
2025-05-21T10:50:52:446Z 3772 5055 6951 8218 8946 10068 11251 14150 45629 27569
2025-05-21T10:50:53:476Z 3722 4990 6857 8111 8811 9932 11110 13942 45150 27419
2025-05-21T10:50:54:505Z 3774 5052 6934 8237 8847 9957 11130 13979 45153 27466
2025-05-21T10:50:55:534Z 3789 5081 6960 8283 9048 10167 11396 14243 46305 27820
2025-05-21T10:50:56:564Z 3809 5116 6996 8329 9066 10193 11422 14280 46336 27847
2025-05-21T10:50:57:596Z 3816 5119 7002 8354 8950 10082 11288 14128 45552 27568
2025-05-21T10:50:59:627Z 3731 5002 6863 8170 8862 9988 11184 13997 45669 27532
2025-05-21T10:51:00:656Z 3754 5030 6875 8217 8928 10022 11279 14014 46113 27707
2025-05-21T10:51:01:686Z 3741 5018 6866 8199 8900 10022 11216 14013 45591 27536
2025-05-21T10:51:02:716Z 3694 4939 6779 8060 7943 8683 10566 12171 47576 28413
2025-05-21T10:51:03:745Z 2896 4195 5328 6944 7274 8039 9982 11369 47103 27767
2025-05-21T10:51:04:778Z 2944 4239 5395 7034 7328 8105 10057 11441 47272 27837
2025-05-21T10:51:05:807Z 2950 4248 5410 7036 7437 8228 10179 11608 47396 27909
2025-05-21T10:51:06:837Z 3073 4387 5609 7270 7496 8400 10205 11768 47449 27923
2025-05-21T10:51:07:867Z 3084 4320 5627 7217 7606 8557 10278 11791 47134 27817
2025-05-21T10:51:08:897Z 3317 4471 5906 7481 8099 9226 10738 12665 47253 27821
2025-05-21T10:51:09:926Z 3644 4608 6423 7644 8243 9421 10820 12817 47227 27812
2025-05-21T10:51:10:956Z 3750 4724 6593 7808 8478 9611 11041 13145 48009 28091
2025-05-21T10:51:11:988Z 3768 4749 6633 7849 8418 9563 10980 13071 47803 28012
2025-05-21T10:51:12:017Z 3766 4746 6624 7846 8455 9604 11025 13127 47970 28107
2025-05-21T10:51:13:047Z 3757 4733 6613 7825 8414 9565 10958 13061 47699 27949
2025-05-21T10:51:14:086Z 3755 4713 6610 7822 8435 9623 10933 13121 47684 27945
2025-05-21T10:51:15:137Z 3783 4725 6623 7899 8381 9633 10901 13069 47201 27815
2025-05-21T10:51:16:168Z 3761 4695 6573 7852 7881 9146 10473 12467 46642 27417
2025-05-21T10:51:17:214Z 3240 4254 5707 7181 7194 8481 9745 11535 46069 27126
2025-05-21T10:51:18:468Z 3143 4153 5575 7023 7016 8284 9523 11255 45419 26756
2025-05-21T10:51:20:722Z 3154 4179 5603 7073 7171 8481 9727 11516 46209 27286
2025-05-21T10:51:21:822Z 3107 4136 5494 6988 6616 7542 9211 10506 45085 26664
2025-05-21T10:51:22:852Z 2910 4017 5225 6736 7438 8786 9948 11836 46632 27526
2025-05-21T10:51:23:882Z 3428 4385 5974 7349 7451 8793 9951 11854 46637 27519
2025-05-21T10:51:24:911Z 3396 4345 5909 7279 7211 8528 9614 11457 45479 26887
2025-05-21T10:51:25:944Z 3270 4208 5696 7056 7065 8380 9475 11222 44779 25949
2025-05-21T10:51:26:974Z 3333 4237 5775 7121 4473 5263 7025 8770 31495 18440
2025-05-21T10:51:27:003Z 1398 2032 2794 3919 3498 3895 7501 7713 37059 19264
2025-05-21T10:51:28:033Z 914 1365 1816 2805 1955 2132 4138 4567 20290 11236
2025-05-21T10:51:29:062Z 481 606 875 1024 3063 3714 6865 8312 28663 14872
2025-05-21T10:51:30:091Z 2316 3141 4270 5365 7063 8125 9514 11158 45145 26636
2025-05-21T10:51:31:122Z 3042 3994 5383 6673 6937 8130 9475 11036 45049 26744
2025-05-21T10:51:32:152Z 3396 4360 5855 7239 6826 8114 9199 10801 41771 25032
2025-05-21T10:51:33:182Z 3225 4196 5590 6841 6305 6915 8784 10313 44167 27160
2025-05-21T10:51:34:212Z 494 728 898 956 258 288 362 604 2290 2179
2025-05-21T10:51:35:241Z 259 356 428 484 717 799 991 1685 6520 5630
2025-05-21T10:51:36:271Z 1091 1623 1912 2113 429 470 594 972 4006 3584
2025-05-21T10:51:37:301Z 344 477 574 646 802 1044 1421 2141 7912 7336
2025-05-21T10:51:38:333Z 308 414 492 537 503 509 620 1116 6490 5683
